sp,x,y,CV_TEMP,DRAINAGE_DENS,DS_AVGRIPTRECOV,DS_AVGSLOPE,DS_MINCOLDP_TEMP,MAXWARMP_TEMP,MEAN_MRVBF,NONATVEG,SLOPE_PERCENT,TOTLENGTH_UCA,TRECOV,UC_CV_PPT,UC_RIP_TRECOV,UC_ROAD_DENS,UC_SOLDEPTH,UC_TWI,UCWARMQT_PPT,US_MAXSLOPE,RIV
bg,10974,10974,1.7498,1.3699,0.6152,0.1243,2.4691,28.5315,0.0532,0,9.5117,0.2438,0.9999,29,1,3.5964,0.9,8.6585,140.6921,26.1174,1
bg,10975,10975,1.5767,1.3576,0.4842,0.5578,0.8697,19.4202,0.1877,0,8.4911,0.1749,1,20.7391,1,0,1.2,9.4557,254.3323,9.6433,4
bg,10976,10976,1.61,2.1106,0.3713,0.1911,2.5062,25.7793,0.461,0,7.4174,1.0292,1,30.9262,1,0.5961,1.2,8.5026,184.0107,21.2525,1
bg,10977,10977,1.67,1.7109,0.5626,0.188,2.4107,24.6474,0.0614,0,29.4888,1.7965,1,34.4838,1,5.1253,1.4,9.435,202.0811,56.6903,1
bg,10978,10978,1.4999,0.798,0.4022,0.1038,2.8891,25.7972,3.6353,0.7658,0.6455,3.3367,0,23.1102,0.0434,1.2873,1.0766,12.0127,123.9467,1.5628,3
bg,10979,10979,1.73,1.5213,0.5085,0.0293,2.9304,29.1997,3.5801,0.8174,0.7863,12.3728,0.0196,21.39,0.1163,1.2005,0.9943,10.9919,107.872,3.081,3
bg,10980,10980,1.76,15.5363,0.4035,0.0507,3.2,30.7,8.6658,0.6463,0.1778,0.5096,0.2805,20,0.3067,0,0.9,12.936,67,0.8999,2
bg,10981,10981,0,1.8846,0.1826,0.0987,1.6473,0,0,0,4.124,0.7056,0,18.5331,0.0296,0.6534,0.9,10.3142,164.5876,5.9721,4
bg,10982,10982,1.6067,2.3991,0.3515,0.1785,2.5069,26.429,0.1461,0.03,33.0279,0.6391,0.97,24.5856,1,0.4731,0.9,8.6412,144.8348,37.9427,1
bg,10983,10983,1.8868,3.5135,0.4837,0.0729,2.3798,30.0974,0.4762,0.7143,4.2294,1.1805,0.25,24.3774,0.1225,0.1628,0.9,9.6306,132.3357,7.0348,1
bg,10984,10984,1.5112,0.0195,0.9069,0.6119,3.1937,28.7592,3.687,0.3047,0.6015,1.3173,0.5035,33.2566,0.8903,1.068,0.9319,16.0415,77.0619,1.2874,2
bg,10985,10985,1.92,1.9133,0.2911,0.0758,2.2925,31.0848,2.5843,0.923,0.3426,6.3084,0.0752,21.5094,0.097,2.2302,0.9,10.7597,126.5272,5.3062,4
bg,10986,10986,1.6467,1.9665,0.3899,0.1087,2.6199,28.4156,1.4389,0.3578,3.2479,12.3883,0.4771,26.6933,0.6228,0.4913,0.9,8.5686,146.5411,30.103,1
bg,10987,10987,1.65,2.2903,0.3559,0.1382,2.5697,27.9681,2.0759,0.9028,1.7222,3.343,0.0972,23.8674,0.0451,0.9091,0.9,9.9292,147.1885,6.8937,1
bg,10988,10988,1.66,1.6663,0.4158,0.4954,1.1481,21.8177,0.0973,0,7.6458,0.9291,1,22.9555,1,2.2619,1.2,8.8736,242.5624,15.9555,4
bg,10989,10989,1.7698,2.2691,0.5312,0.0553,2.4142,30.2482,1.4996,0.8037,0.4903,82.7107,0.1964,31.0498,0.6187,1.0106,0.9,9.3791,160.3669,12.0779,1
bg,10990,10990,1.62,0.0915,0.7412,0.0422,3.0478,29.6996,7.873,0.9893,0,2.0674,0,25.1712,0.0275,1.2897,1.4,16.439,74.9572,0,2
bg,10991,10991,1.8671,2.6789,0.2211,0.1521,1.4766,29.022,0.4003,0.0305,3.549,3.2544,0.9627,19.9127,0.9435,0,1.1915,9.4963,170.6523,7.8063,4
bg,10992,10992,1.8788,2.1615,0.4813,1.9808,1.9597,29.5189,0.1182,0.7895,13.0767,0.6121,0.1229,25.8065,0.1765,0,0.9,9.3616,138.7006,13.1817,4
bg,10993,10993,1.5,0.4579,0.4024,0.1749,2.6441,25.8982,0.0603,0,23.6428,0.05,1,19.0696,1,3.0718,0.9,8.3292,176.5092,27.2323,1
bg,10994,10994,1.44,1.7464,0.4333,0.1886,2.7004,24.4568,0.3627,0.5158,2.2096,5.1002,0.4842,17.9347,0.6262,4.6964,1.5,10.1176,225.7629,10.3302,1
bg,10995,10995,1.8384,0.6454,0.0612,0.2465,0.0127,28.6892,0.2703,0.9921,0.3651,37.383,0,23.0301,0,0.311,1.1246,12.8843,179.7025,15.9467,4
bg,10996,10996,1.84,0.9827,0.0612,0.3425,0.0127,28.5705,1.7276,1,1.9987,0.1266,0,20.8913,0,2.3634,1.1,11.0035,179,2.8177,4
bg,10997,10997,1.5723,0.5583,0.4361,0.2993,2.3068,21.0471,0.0098,0,29.526,0.0583,1,31.9962,1,7.3889,1.2,8.2589,221.8736,46.9371,1
bg,10998,10998,1.62,1.2803,0.4553,0.0438,2.9742,28.8457,3.6258,0.9062,0.5893,4.0095,0.0213,22.0319,0.0562,0.2828,0.9,11.929,98.1174,1.9012,3
bg,10999,10999,1.68,2.8778,0.3656,0.0797,2.4572,28.7,3.8819,0.8738,0.5293,2.1031,0.1262,21.7236,0.7716,3.1784,0.9,10.095,111.6864,10.6827,1
bg,11000,11000,1.7297,1.0659,0.6104,0.0852,2.4736,29.1275,0.2838,0.7713,5.2676,0.11,0.2287,30.4419,0,0,0.9919,9.4469,142.2016,30.2537,1
bg,11001,11001,1.58,0.8128,0.4019,0.2833,2.4282,22.5981,0,0,34.0941,0.2038,1,33.193,1,2.386,1.2,8.0112,208.941,34.0941,1
bg,11002,11002,1.88,2.3134,0.2135,0.0956,1.5095,30.1326,1.3532,0.9872,0.0364,0.6505,0.0085,18.5263,0.0382,0,0.9,12.1718,163.0341,80.3821,4
bg,11003,11003,1.68,1.8678,0.6753,0.2339,1.98,28.8077,0.178,0,4.2226,9.0284,1,35.2289,1,0,0.9363,8.029,196.7709,69.4072,4
bg,11004,11004,1.82,13.6522,0.7055,0.0165,2.3207,30.5,8.9119,1,0.0911,0.1038,0,16,0,0,1.2,11.546,90,0.1322,1
bg,11005,11005,1.8159,1.531,0.0474,0.5278,0.0098,27.1588,0.3087,1,6.363,0.6191,0,23.6291,0,1.7129,0.9,9.8221,183.6983,8.6966,4
bg,11006,11006,1.57,1.2973,0.4051,0.3986,0.9265,20.7984,0.4211,0,2.659,0.1666,1,15.3614,1,0,1.2,9.9314,219.0498,15.1406,4
bg,11007,11007,1.67,2.7944,0.3631,0.0876,2.4566,28.5326,1.6544,0.198,1.0454,1.31,0.8021,22.0188,0.5454,1.6615,0.9,10.6244,112.8038,11.1771,1
bg,11008,11008,1.8,1.649,0.5569,0.019,2.35,30.2463,7.9594,0.7832,0,775.1313,0.0062,23.6522,0.5856,1.4722,1.0106,11.2479,146.0232,74.5266,1
bg,11009,11009,1.47,1.5485,0.412,0.1559,2.6693,24.9625,0.0808,0,4.6417,3.2852,1,21.0943,1,2.2345,1.5,9.3082,236.3718,22.7037,1
bg,11010,11010,0,1.7173,0.4047,0.1408,2.8299,0,0,0,0,6.9099,0,27.9615,0.1119,1.5449,1.1,10.4927,154.1381,4.6175,3
bg,11011,11011,1.67,2.0488,0.3593,0.1245,2.5851,28.2966,0.3871,0.4135,3.5835,0.3409,0.101,22.4063,0,0.0864,0.9,9.3004,138.8798,38.3219,1
bg,11012,11012,1.76,2.1566,0.7578,0.0484,2.4566,29.8,4.7458,0.7186,0.3657,44.2292,0.2258,29.982,0.474,1.4063,0.9,9.6902,135.2275,26.6531,1
bg,11013,11013,1.69,0.339,0.0075,0,3.1,30.0806,7.6493,0.6651,0,1.6974,0.0358,23,0.1083,1.921,1.2886,20.3116,72.4299,16.022,2
bg,11014,11014,1.71,2.9712,0.7257,0.4999,2.2644,27.06,1.036,0.8218,3.6436,1.0471,0.168,32,0.3373,0,0.9,10.4587,152.7469,4.5663,1
bg,11015,11015,1.6913,1.667,0.3764,0.4042,1.2214,24.3676,0.0103,0,20.197,0.6501,1,24.4605,1,1.1306,1.2,7.8617,201.16,26.7347,4
bg,11016,11016,1.77,1.9285,0.6221,0.0534,2.4742,30,5.0975,0.8194,0.3573,12.031,0.176,28.2967,0.1036,0.8342,0.9184,12.066,127.7865,2.7372,1
bg,11017,11017,1.49,1.925,0.4384,0.3205,2.5778,22.7,1.8406,0,7.501,10.3683,1,33.302,1,1.0017,1.2,8.9926,251.9786,40.6225,1
bg,11018,11018,1.45,0.5491,0.0677,0.0883,3.2666,27.8878,2.7597,0.8635,0.1765,0.5904,0.1067,34,0.0192,0.7395,0.9,13.7593,82.6257,0.3325,2
bg,11019,11019,1.69,1.5592,0.7819,0.0488,3.0755,29.66,3.1381,0,0.0641,1861.2958,0.8,26.5189,0.3468,1.5405,0.9156,11.2296,96.2561,32.6415,2
bg,11020,11020,1.7643,3.0922,0.3131,0.225,1.2627,26.2077,0.0141,0,22.403,1.0971,1,19.2108,1,0,1.2,8.0326,185.4656,163.434,4
bg,11021,11021,1.8228,1.8474,0.2778,0.1492,1.3764,28.0277,0.0518,0.0013,0.5573,944.4784,0.9987,23.0346,0.9695,0.4127,1.2,8.9919,277.5821,80.3821,4
bg,11022,11022,1.89,1.9805,0.5025,0.0435,2.4043,31.0305,2.8995,0.7445,0.2201,102.9887,0.2344,19.3661,0.8333,1.7173,0.7509,10.8425,109.5655,13.7517,1
bg,11023,11023,1.7949,1.878,0.3755,0.2175,1.7316,28.2264,0.2154,0.1607,3.672,11.7698,0.8,30.6543,0.9772,0.0831,0.999,8.2896,188.6907,25.5481,4
bg,11024,11024,1.74,0.4105,0.0912,0.0034,3.0912,30.2,5.8706,0.9292,0.0018,34.2271,0.0395,20.9758,0.0099,0.8762,1.1906,13.7774,79.664,1.3595,3
bg,11025,11025,1.59,1.1809,0.6443,0.1403,2.9095,27.505,0.5403,0.5688,3.3179,0.3604,0.2083,30.0446,0.0471,0.8587,0.9,9.3429,105.2464,4.0017,2
bg,11026,11026,1.69,3.0757,0.4537,0.1513,3.2996,30.7,8.8592,0.6595,0.7322,0.4011,0.1258,22,0.1516,5.2443,0.9,13.1227,64,61.2063,2
bg,11027,11027,1.61,1.9168,0.3662,0.1284,2.5759,27.9,1.2717,0,2.211,0.388,0.625,30,0.6989,1.7654,0.9,8.3585,156.8755,14.4451,1
bg,11028,11028,1.85,2.3398,0,0.0544,2.4,30.8,8.9858,0.9895,0.0767,0.4534,0.0105,14,0,0.6861,1.2,15.2139,91.0021,0.0861,1
bg,11029,11029,1.8228,0.8047,0,1.0387,0,27.7868,1.9023,1,1.6771,0.2949,0,24,0,0,1.2,11.8267,177.167,1.6771,4
bg,11030,11030,1.7055,1.6941,0.3209,0.0649,2.4362,29.3313,3.24,0.1888,0.3649,12.6497,0.0587,20.0138,0.0559,2.9773,0.8329,11.3731,109.4789,13.3982,1
bg,11031,11031,1.89,1.9492,0.0799,0.0961,1.9425,30.4516,1.3288,0.8049,1.4447,86.1791,0.1184,27.0928,0.9412,0.5689,1,9.1725,168.514,44.5197,4
bg,11032,11032,1.8,1.9345,0.5193,0.0495,2.416,30.2725,2.372,0.6299,0.207,484.7724,0.2731,30.2889,0.7728,1.2202,1.2093,9.5919,168.0556,61.5138,1
bg,11033,11033,1.6924,2.1587,0.4137,0.4391,1.1484,23.2841,0.0045,0,24.2883,1.0767,1,24.2815,1,0.6059,1.2,8.2744,234.0553,38.9257,4
bg,11034,11034,1.72,2.2528,0.3636,0.0921,2.4516,28.9528,0.7997,0,1.8117,3.3955,1,21.4419,1,1.9049,0.8,10.2976,110.8946,2.6648,1
bg,11035,11035,1.7898,2.2106,0.6046,0.0687,2.4673,29.7393,1.1613,0.8734,2.1451,1.4334,0.1071,26.306,0.0715,0.9886,0.8398,9.8844,135.6262,3.3926,1
bg,11036,11036,1.5584,1.7542,0.4292,0.3365,2.5605,23.4792,0.1834,0,0.9256,49.9925,1,35.7421,0.9999,1.1342,1.2,8.9597,228.4684,40.5306,1
bg,11037,11037,1.61,2.0417,0.3544,0.2709,1.1074,25.1702,0.2557,0.8301,8.9076,0.3749,0,14.8519,0,4.4973,1.2,9.3495,156.4161,11.229,4
bg,11038,11038,1.8,12.7702,0.4595,0.0253,3.2054,31,8.9583,0.5923,0.5612,0.664,0,18,0,0,1.3,12.1572,71,0.5612,3
bg,11039,11039,1.7632,2.6187,0.6797,1.0667,1.7514,28.329,0.1057,0,9.5468,0.419,1,31.33,1,0.9383,0.9,8.9688,166.355,29.7424,4
bg,11040,11040,1.57,1.9261,0.3613,0.25,1.0391,24.9481,0.1593,0.1487,8.104,1.2574,0.1079,14.2206,0.132,1.3508,1.2,9.2127,161.3762,14.8828,4
bg,11041,11041,1.67,1.7838,0.3161,0.0711,2.4463,29.2,2.9722,0.5333,1.5266,1.4556,0,20.9917,0.1014,0.431,0.9025,11.2509,113.3034,1.5266,1
bg,11042,11042,1.705,1.9876,0.665,0.2003,2.0004,29.3975,0.4933,0.0415,0.0321,1812.7521,0.6947,33.6039,0.9804,0.5,1.1588,8.3464,202.4028,80.9759,4
bg,11043,11043,1.7331,2.5222,0.6165,0.0957,2.4721,28.3417,0.0873,0.14,12.2368,0.8434,0.8577,30.305,0.6274,0,0.9,8.7458,144.6244,15.925,1
bg,11044,11044,1.75,0.3136,0.8137,0.0423,2.4697,29.895,5.5986,0.4715,0.4429,0.0551,0.2119,24.6173,0.0625,2.6105,1,14.3983,115.2938,43.8302,1
bg,11045,11045,1.7,1.9823,0.7116,0.2986,2.003,29.0675,0.3979,0,1.6232,63.5522,1,34.9914,1,2.2363,1.036,8.5893,195.952,58.368,4
bg,11046,11046,1.61,1.8729,0.6929,0.0923,2.9408,28.397,3.3706,0.6524,0.6126,16.6883,0.206,30.3957,0.6636,3.0786,0.9,10.3162,101.7359,7.8553,2
bg,11047,11047,1.81,0.0122,0.4707,0.0146,3.2998,31.5,8.9891,0.8794,0,0.0151,0.0297,16,0.0375,1.0529,1.4,20.9152,71,0,3
bg,11048,11048,1.59,0.4488,1,0.7235,2.9811,29.5827,1.7191,0,0.5772,0.1707,1,29,1,0,1,11.3845,73.9716,1.7483,2
bg,11049,11049,1.55,1.6435,0.3827,0.2607,0.9716,24.2603,0.377,0.6788,2.4638,10.3402,0.1257,13.8168,0.5218,1.0082,0.9571,9.4977,174.2244,19.3034,4
bg,11050,11050,1.5997,0.8756,0.4396,0.0639,2.9472,28.1772,1.5645,0.6332,4.6211,0.5366,0.2611,23.0509,0,1.9092,1.1,11.7021,102.6782,4.6211,3
bg,11051,11051,1.83,0.6965,0.3961,0.2664,2.0161,30.1463,0.3129,0.8754,4.7205,0.0783,0.057,27.3808,0.0263,2.1201,0.9,9.6326,161.1993,7.0804,4
bg,11052,11052,1.6896,1.4396,0.3447,0.3949,1.4196,24.5012,0.0135,0,19.6684,1.1926,1,28.5741,1,0.7654,1.2,7.9149,212.2245,44.277,4
bg,11053,11053,1.62,1.4997,0.7891,0.439,1.824,25.7192,0.0264,0,13.641,1.3234,1,32.364,1,0,1.2,8.289,204.7185,23.4524,4
bg,11054,11054,1.6335,1.7544,0.6956,0.0884,2.9457,29,6.9799,0.9535,0.0897,23.8845,0.0465,24.387,0.135,1.7421,0.9,14.1311,92.6006,7.7077,2
bg,11055,11055,1.4555,0.7178,0.0345,0.141,3.2972,27.9772,4.8232,0.9226,0.03,6.4038,0.0114,34,0.0249,0.6294,0.9305,13.5229,82.9571,0.2607,2
bg,11056,11056,1.85,2.4552,0.565,0.0688,2.4152,30.3068,2.1013,0.5919,1.9582,7.5877,0.1962,21.3959,0.6063,0.0994,0.5831,9.9319,123.1279,19.2748,1
bg,11057,11057,1.5758,1.1093,0.3696,0.3918,1.0025,21.7967,0.005,0,20.5793,0.5267,1,13.6832,1,0,0.9,8.5694,204.8155,37.3435,4
bg,11058,11058,1.56,2.3585,0.3841,0.1602,2.6237,26.7617,0.6569,0,5.7535,1.0113,1,25.6241,1,2.2417,0.9,8.8044,169.3517,12.4223,1
bg,11059,11059,1.8067,2.1887,0.2803,0.2642,1.4134,26.6419,0.2137,0,6.1528,1.2126,1,30.2895,1,2.508,1,9.4938,190.3264,14.7826,4
bg,11060,11060,1.54,1.2236,0.3747,0.1507,2.6118,26.1942,0.2161,0.2646,4.5536,0.1424,0.732,21.7732,0.3334,0.8982,0.9,8.5605,167.2955,9.0186,1
bg,11061,11061,1.8353,1.0827,0.2248,0.5408,1.9577,29.0488,0.1229,0.5,8.1185,0.1507,0.5,28.5431,0.0606,0,0.9,8.8567,168.7213,11.0534,4
bg,11062,11062,1.7401,1.9466,0.5273,0.075,2.4081,29.5456,0.3792,0.5339,3.8964,0.299,0.4557,30.3984,0,0,0.9,9.2769,158.1667,5.304,1
bg,11063,11063,1.5699,1.902,0.4103,0.1866,2.4016,25.0349,0.2555,0,0.9483,235.7662,1,31.4625,1,0.8567,1.2,8.2472,224.0772,63.474,1
bg,11064,11064,1.73,1.6316,0.5095,0.0277,2.9388,29.2962,4.9003,0.5709,0.9619,0.3635,0.1507,21.9659,0,1.8346,0.8016,12.6566,100.8384,0.9619,3
bg,11065,11065,1.7881,2.1307,0.6474,0.6836,1.8241,28.2583,0.1311,0.0526,3.9896,30.3633,0.9474,31.9553,0.9988,4.8295,1.0891,9.086,179.5087,28.5651,4
bg,11066,11066,1.68,2.175,0.3525,0.1267,2.5706,28.3924,3.3464,0.4545,0.3773,18.4607,0.3334,25.4826,0.238,1.7558,0.9,9.8225,138.604,5.8187,1
bg,11067,11067,1.7046,2.2386,0.3956,0.3562,1.1838,24.5074,0.0114,0,31.3516,0.377,1,25.6366,1,0,1.2,7.9179,204.1639,42.3114,4
bg,11068,11068,1.5258,1.7334,0.4028,0.1722,2.5058,25.2838,0.0388,0,7.3706,5.1308,1,34.6597,1,0.6928,1.2,7.9505,206.6153,34.6747,1
bg,11069,11069,1.64,1.5442,0.3781,0.106,2.4779,28.1749,0.8336,0.7008,1.9913,3.9179,0.0873,23.0236,0.2035,0.7306,0.9,9.7978,127.9581,4.5539,1
bg,11070,11070,1.65,1.6891,0.4538,0.0535,2.9626,29.0398,3.8875,0.3243,0.4643,4.3714,0,24.0043,0.1323,1.1894,0.9,11.3541,94.4703,1.8121,3
bg,11071,11071,1.901,0.1404,0.4985,0.0421,2.3996,31.1461,6.8754,0.6697,0.3307,1.1392,0.0653,16.1338,0,0.991,1.1847,14.6477,102.0128,76.3466,1
bg,11072,11072,1.68,2.0571,0.7456,0.5256,1.6495,27.8494,0.1079,0,8.0674,7.1356,1,35.3928,1,0.1497,1.0493,8.1757,215.0866,39.133,4
bg,11073,11073,1.85,3.5171,1,0.0819,2.4,31,8.9887,0,0.1237,0.1491,1,13,1,0,1.2,13.7432,90.2642,0.1237,1
bg,11074,11074,1.84,5.0056,0.915,0.0029,2.3051,31,8.9902,0,0.0058,2.8071,0.9908,14,1,1.3139,1.2,13.9384,87,0.0218,1
bg,11075,11075,1.8254,2.0146,0.2503,0.1385,1.4052,28.6938,1.4693,0.4152,0.697,817.8512,0.5727,27.0686,0.9786,0.6582,1.1819,8.4972,224.5272,76.4389,4
bg,11076,11076,1.65,0.9875,0.3555,0.4579,1.2258,22.0329,0.0361,0,18.1505,0.3046,1,24.5266,1,1.7202,1.2,8.846,227.5707,18.1505,4
bg,11077,11077,1.7796,1.469,0.7769,0.0369,2.453,30.0696,5.8438,0.5693,0.3061,3.8129,0.0641,24.2994,0.0592,1.0747,1,14.0247,115.9313,0.3438,1
bg,11078,11078,1.55,2.0965,0.3683,0.1014,2.5273,26.719,0.5096,0.432,0.6075,18.195,0.1836,19.5685,0.3686,0.8208,0.9,9.2374,141.4859,9.1765,1
bg,11079,11079,1.78,0.4273,0,0,3.1955,30.8492,8.6589,0.0348,0,0.5985,0,19,0,0.8395,1.2,18.5079,69,0,2
bg,11080,11080,1.49,1.6832,0.4009,0.2459,2.5583,23.9201,0.2155,0,3.4297,4.4451,1,22,1,2.0451,1.5,9.7131,205.8464,16.8875,1
bg,11081,11081,1.8242,1.7471,0.3462,0.5443,1.6045,27.2458,0.1199,0.035,10.0247,0.2397,0.9621,28.3294,0.7647,1.145,1,9.2177,176.2945,19.5517,4
bg,11082,11082,1.84,1.0464,0.839,0.004,2.4813,31,8.9908,0,0,1.6735,0.2,14,0.9927,1.5063,1.2,14.9671,86,0.0866,1
bg,11083,11083,1.62,1.5039,0.7908,0.6235,1.8146,25.148,0.0018,0,24.6546,0.308,1,32,1,0,1.2,8.1281,205.0625,39.1878,4
bg,11084,11084,1.6,1.3695,0.5189,0.164,2.852,26.6632,0.478,0.6623,1.1019,5.8621,0.2338,29.0045,0.3539,1.5276,0.815,9.2365,123.0611,7.9867,3
bg,11085,11085,1.8,0.3149,0.572,0.0389,2.3468,30.2153,7.9536,1,1.4328,0.0855,0,16,0,2.7314,1.2,13.1054,95,74.5266,1
bg,11086,11086,1.6499,1.9464,0.4909,0.5221,0.8786,18.6233,0.1365,0,12.5708,2.099,0.9709,33.6881,0.9462,0,1.2,10.1415,307.1046,19.506,4
bg,11087,11087,1.47,1.6566,0.491,0.1421,2.7981,23.8227,1.7587,0.5379,1.6311,1.5055,0.4572,24.1959,0.5261,2.2136,1.1,10.4883,168.1809,3.8109,3
bg,11088,11088,1.54,1.5234,0.4051,0.3833,2.6119,27.0645,1.2416,0.7818,0.6502,52.5616,0.1318,25.1429,0.0864,1.0083,1.0235,11.2973,115.4533,6.2834,2
bg,11089,11089,1.5506,1.6127,0.6853,0.0853,3.0073,27.2612,0.7102,0.1861,3.0997,0.9218,0.79,28.3611,0.5709,2.7487,0.9,9.7413,105.3856,20.0942,2
bg,11090,11090,1.783,4.087,0.4639,0.3145,1.91,28.8148,0.2033,0.343,9.4983,1.2964,0.6317,31.169,0.2122,1.0629,0.9,9.4738,177.2434,9.4983,4
bg,11091,11091,1.8453,0.9755,0.5379,0.059,2.4047,30.3981,0.3617,0,5.7461,0.2228,1,22.7618,1,0.4203,0.9,9.8164,134.7986,13.1535,1
bg,11092,11092,1.6299,1.6758,0.3946,0.2206,2.5926,26.2092,0.0269,0.0266,22.0684,0.2266,0.9734,26.9941,1,3.005,0.9,8.7471,148.9822,22.0684,1
bg,11093,11093,1.621,1.8483,0.4763,0.3562,0.9067,21.7025,0.0937,0,1.432,164.5388,1,31.0371,0.9965,0.3086,1.2,8.9306,276.482,59.0822,4
bg,11094,11094,1.7148,1.6932,0.7087,1.1717,1.7423,27.0912,0.0078,0,28.3861,1.253,1,36.3924,1,0,0.9,7.9808,216.3092,44.2847,4
bg,11095,11095,1.6919,1.3383,0.047,0.5982,2.4948,29.6629,2.5942,0.7625,0.5982,2.4031,0.0598,20.6411,0.0873,1.9765,0.9,11.9404,91.4745,1.1338,3
bg,11096,11096,1.61,1.4602,0.4591,0.0439,2.9697,28.6658,2.0983,0.4167,0.225,248.3812,0.4958,23.9389,0.5712,2.5783,0.9106,11.0695,102.5741,257.0625,3
bg,11097,11097,1.67,1.9565,0.4675,0.3096,0.9275,24.6663,0.402,0,1.0657,190.0189,1,33.7487,0.9856,0.2703,1.2,8.5669,276.3616,62.6037,4
bg,11098,11098,1.62,1.6424,0.3592,0.1867,2.5679,27.0895,0.285,0.2742,7.2581,1.2292,0.7012,24.1924,0.5862,2.9727,0.9,9.0328,138.7215,19.053,1
bg,11099,11099,1.7747,1.7427,0.1021,1.1707,2.2323,29.9368,0.3277,0.9057,3.6343,1.0128,0.0633,27.4157,0,0.2296,0.9,8.8944,147.2099,4.4412,1
bg,11100,11100,1.8362,2.1299,0.2691,0.1475,1.4348,28.7201,0.1419,0,0.5742,283.3141,0.9999,30.5744,0.9999,0.3143,1.1571,8.3517,199.8392,44.73,4
bg,11101,11101,1.59,1.4082,0.6486,0.1222,2.9191,27.9641,1.7658,0.0167,1.3755,1.7754,0.9833,26.2954,0.9647,2.8711,0.9,10.5889,102.3109,1.8557,2
bg,11102,11102,1.59,1.8211,0.4274,0.3246,2.3912,21.557,0.0246,0,19.1204,1.6849,1,30.767,1,0.9478,1.2,7.8708,240.5115,46.6993,1
bg,11103,11103,1.76,3.0007,0.0966,0.0976,2.6,30,6.895,0.1071,0.1152,4.6187,0.2946,20,0.4153,0.6814,1.2,14.0377,102.3111,0.1193,1
bg,11104,11104,1.4301,1.824,0.4467,0.1213,2.6451,25.4434,1.6783,0,0.8943,23.3943,1,26.6993,1,1.3497,1.2,9.4257,237.2368,30.4466,1
bg,11105,11105,1.5223,2.1647,0.4089,0.1788,2.4569,25.758,0,0,25.8254,0.8919,1,33.7359,1,0.4791,1.2,7.9161,206.2078,48.2664,1
bg,11106,11106,1.6665,0.7103,0.447,0.4113,1.0796,22.9743,0.3756,0,2.8828,0.1273,1,20.5603,1,0.5717,1.2,10.3537,215.9129,5.6045,4
bg,11107,11107,1.8026,1.8203,0.2364,0.6366,1.7306,27.0259,0.0674,0,10.9874,6.0727,1,32.6002,1,0.9353,1.1946,9.2048,211.1974,32.7053,4
bg,11108,11108,1.8596,1.8986,0.2245,0.1664,1.4758,29.0242,0.2626,0.6494,5.4246,3.3126,0.3304,21.8581,0.8151,1.5459,1.2,8.5331,174.9837,37.8576,4
bg,11109,11109,1.77,9.1373,0.6255,0.0509,2.4754,30.1,5.9559,0.5238,0.0819,0.2303,0.4762,28,0.7693,0,1,10.863,128.3175,51.3773,1
bg,11110,11110,1.72,2.4025,0.7497,0.5013,2.2935,26.9257,0.7219,0.7112,5.0519,0.3594,0.2513,33,0.7322,0.985,0.9,10.2184,152.6711,5.0519,1
bg,11111,11111,1.4821,1.9102,0.4427,0.1772,2.4139,24.0311,0.1592,0,1.5177,16.5488,1,32.8379,1,1.0402,1.2,8.4121,226.7118,23.9974,1
bg,11112,11112,1.81,1.099,0.6494,0.015,3.3317,31.6195,8.9909,0.4555,0.004,935.5359,0.1539,17.3466,0.4617,0.8718,1.1189,16.2797,76.1939,82.6981,3
bg,11113,11113,1.6405,1.9678,0.3605,0.0975,2.4572,28.0721,0.9967,0.0199,2.8628,0.2763,0.0228,23,0.2222,0,0.9,10.3679,117.4416,5.8663,1
bg,11114,11114,1.8,1.2955,0,0.0072,2.5,30.6,7.8668,0.1441,0,0.0611,0,18,0,0,1.2,15.2201,82,0.0566,3
bg,11115,11115,1.86,1.5283,0.1648,0.2524,1.6486,29.3121,0.1427,0,11.5035,0.4732,1,25.0543,1,0,0.9,8.5336,156.9419,17.2128,4
bg,11116,11116,1.8251,2.0669,0.3158,0.2309,1.8814,29.2654,0.1966,0,6.4162,3.4964,1,29.7274,1,0,0.9,8.3308,176.9539,17.9333,4
bg,11117,11117,1.92,2.4482,0.2476,0.3825,2.2745,30.8443,1.4655,0.9985,2.1759,0.6679,0.0015,21.3065,0.0065,1.3429,0.9,10.4919,126.3446,3.3421,4
bg,11118,11118,1.73,1.6888,0.0983,0.2609,2.8787,29.9003,3.5985,0.6948,0.3065,33.1482,0.0413,22.6526,0.0889,1.0103,0.7831,11.0698,87.1507,3.6284,3
bg,11119,11119,1.7533,1.2542,0.4547,0.2834,1.7137,27.6284,0.0162,0,14.4064,0.15,1,31.7625,1,0,0.9,8.5004,193.8395,15.0668,4
bg,11120,11120,1.6964,1.1891,0,0.7715,2.9746,29.7,2.626,1,0.7715,0.8262,0,23,0,1.374,1.1,11.6243,85.8025,2.0083,2
bg,11121,11121,1.8,1.1576,0.0056,0.0833,2.3822,30.9,8.8275,0.9979,0,1.6051,0.0021,17,0.0216,0.9947,1.3,14.7313,78,0,3
bg,11122,11122,1.9212,0.5437,0.093,1.2602,1.9561,29.8448,0.6661,0.194,8.2091,0.0583,0.1493,21.4739,0.9412,0,0.9,9.9815,133.1194,8.2091,4
